 #            1          21         100
     4    39    0.720588    0.500000    0.279412   1.290705861      -2.888262751    
     4    40    0.705882    0.500000    0.294118   1.324616080      -2.888285154    
     4    41    0.691176    0.500000    0.308824   1.358526298      -2.888241733    
     4    42    0.676471    0.500000    0.323529   1.392436517      -2.888243621    
     4    43    0.661765    0.500000    0.338235   1.426346736      -2.888237229    
     4    44    0.647059    0.500000    0.352941   1.460256954      -2.888199575    
     4    45    0.632353    0.500000    0.367647   1.494167173      -2.888192295    
     4    46    0.617647    0.500000    0.382353   1.528077392      -2.888184777    
     4    47    0.602941    0.500000    0.397059   1.561987610      -2.888177109    
     4    48    0.588235    0.500000    0.411765   1.595897829      -2.888122962    
     4    49    0.573529    0.500000    0.426471   1.629808048      -2.888118471    
     4    50    0.558824    0.500000    0.441176   1.663718266      -2.888113965    
     4    51    0.544118    0.500000    0.455882   1.697628485      -2.888109490    
     4    52    0.529412    0.500000    0.470588   1.731538704      -2.888061775    
     4    53    0.514706    0.500000    0.485294   1.765448922      -2.888032609    
     4    54    0.500000    0.500000    0.500000   1.799359141      -2.887992087    
     4    55    0.476190    0.476190    0.476190   1.832979771      -2.887992100    
     4    56    0.452381    0.452381    0.452381   1.866600401      -2.887992138    
     4    57    0.428571    0.428571    0.428571   1.900221031      -2.887992200    
     4    58    0.404762    0.404762    0.404762   1.933841661      -2.887992284    
     4    59    0.380952    0.380952    0.380952   1.967462291      -2.887992386    
     4    60    0.357143    0.357143    0.357143   2.001082920      -2.887992502    
     4    61    0.333333    0.333333    0.333333   2.034703550      -2.887992628    
     4    62    0.309524    0.309524    0.309524   2.068324180      -2.887992758    
     4    63    0.285714    0.285714    0.285714   2.101944810      -2.887992884    
     4    64    0.261905    0.261905    0.261905   2.135565440      -2.887993000    
     4    65    0.238095    0.238095    0.238095   2.169186070      -2.887995532    
     4    66    0.214286    0.214286    0.214286   2.202806700      -2.887997779    
     4    67    0.190476    0.190476    0.190476   2.236427330      -2.887999118    
     4    68    0.166667    0.166667    0.166667   2.270047960      -2.887999516    
     4    69    0.142857    0.142857    0.142857   2.303668590      -2.887998946    
     4    70    0.119048    0.119048    0.119048   2.337289220      -2.887984305    
     4    71    0.095238    0.095238    0.095238   2.370909850      -2.887985540    
     4    72    0.071429    0.071429    0.071429   2.404530480      -2.887986494    
     4    73    0.047619    0.047619    0.047619   2.438151110      -2.887987172    
     4    74    0.023810    0.023810    0.023810   2.471771740      -2.887987577    
     4    75    0.000000    0.000000    0.000000   2.505392369      -2.887987709    
     4    76    0.030000    0.015000    0.015000   2.539980793      -2.887987560    
     4    77    0.060000    0.030000    0.030000   2.574569216      -2.887987108    
     4    78    0.090000    0.045000    0.045000   2.609157639      -2.888006831    
     4    79    0.120000    0.060000    0.060000   2.643746062      -2.888007848    
     4    80    0.150000    0.075000    0.075000   2.678334485      -2.888020798    
     4    81    0.180000    0.090000    0.090000   2.712922908      -2.888046548    
     4    82    0.210000    0.105000    0.105000   2.747511331      -2.888074527    
     4    83    0.240000    0.120000    0.120000   2.782099754      -2.888075287    
     4    84    0.270000    0.135000    0.135000   2.816688177      -2.888076061    
     4    85    0.300000    0.150000    0.150000   2.851276600      -2.888074489    
     4    86    0.330000    0.165000    0.165000   2.885865023      -2.888075617    
     4    87    0.360000    0.180000    0.180000   2.920453446      -2.888076603    
     4    88    0.390000    0.195000    0.195000   2.955041869      -2.888077429    
     4    89    0.420000    0.210000    0.210000   2.989630292      -2.888078075    
     4    90    0.450000    0.225000    0.225000   3.024218715      -2.888078525    
     4    91    0.480000    0.240000    0.240000   3.058807138      -2.888078763    
     4    92    0.510000    0.255000    0.255000   3.093395561      -2.888105784    
     4    93    0.540000    0.270000    0.270000   3.127983984      -2.888288159    
     4    94    0.570000    0.285000    0.285000   3.162572407      -2.888297651    
     4    95    0.600000    0.300000    0.300000   3.197160830      -2.888306760    
     4    96    0.630000    0.315000    0.315000   3.231749253      -2.888315445    
     4    97    0.660000    0.330000    0.330000   3.266337676      -2.888323664    
     4    98    0.690000    0.345000    0.345000   3.300926099      -2.888331044    
     4    99    0.720000    0.360000    0.360000   3.335514522      -2.888325923    
     4   100    0.750000    0.375000    0.375000   3.370102945      -2.888320191    

     5     1    0.000000    0.000000    0.000000   0.000000000      -2.887912745    
     5     2    0.020833    0.020833    0.000000  0.3396903955E-01  -2.887912276    
     5     3    0.041667    0.041667    0.000000  0.6793807910E-01  -2.887910877    
     5     4    0.062500    0.062500    0.000000  0.1019071186      -2.887934595    
     5     5    0.083333    0.083333    0.000000  0.1358761582      -2.887937022    
